DEBUG: 2021-12-05 19:44:30,113 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 20:28:32,796 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-06 20:28:32,813  * Restarting with stat
DEBUG: 2021-12-06 20:28:33,347 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 20:28:33,638 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-06 20:28:33,644 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-06 20:28:33,833 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-06&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-06 20:28:34,204 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 20:28:34,311 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 20:28:34,319 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 20:28:34,429 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-06 20:28:34,436 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 20:28:34,550 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-06 20:28:34,557 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-06 20:28:34,669 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-06 20:28:34,683  * Debugger is active!
INFO: 2021-12-06 20:28:34,686  * Debugger PIN: 734-627-899
INFO: 2021-12-06 20:28:34,760  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-06 20:28:48,483 127.0.0.1 - - [06/Dec/2021 20:28:48] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-06 20:28:48,522 127.0.0.1 - - [06/Dec/2021 20:28:48] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-06 20:28:48,769 127.0.0.1 - - [06/Dec/2021 20:28:48] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-06 20:29:01,044 News update for fff has been scheduled
INFO: 2021-12-06 20:29:01,044 Covid update for fff has been scheduled
INFO: 2021-12-06 20:29:01,046 127.0.0.1 - - [06/Dec/2021 20:29:01] "GET /index?update=20%3A31&two=fff&covid-data=covid-data&news=news HTTP/1.1" 200 -
INFO: 2021-12-06 20:29:01,113 127.0.0.1 - - [06/Dec/2021 20:29:01] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
DEBUG: 2021-12-09 11:36:13,772 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:36:14,252 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 11:36:14,261 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:36:14,560 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-09 11:36:14,580 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:36:15,008 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 11:36:15,016 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:36:15,402 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-09 11:54:23,004 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 11:54:23,274 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-09 11:54:23,282 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 11:54:23,820 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-09&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-09 11:55:26,003 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:55:26,346 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 11:55:26,352 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:55:26,618 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-09 11:55:26,627 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:55:26,973 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 11:55:26,979 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 11:55:27,233 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-09 15:47:55,159 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 15:47:55,657 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:47:55,679 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 15:47:55,896 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-09&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:47:57,813 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:47:58,202 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:47:58,208 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:47:58,461 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-09 15:47:58,472 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:47:58,827 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:47:58,841 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:47:59,126 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-09 15:47:59,200  * Restarting with stat
DEBUG: 2021-12-09 15:48:00,006 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 15:48:00,198 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:48:00,205 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 15:48:00,447 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-09&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:48:00,986 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:48:01,107 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:48:01,115 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:48:01,249 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-09 15:48:01,256 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:48:01,398 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 15:48:01,405 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 15:48:01,535 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-09 15:48:01,565  * Debugger is active!
INFO: 2021-12-09 15:48:01,569  * Debugger PIN: 734-627-899
INFO: 2021-12-09 15:48:01,661  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-09 15:48:03,381 127.0.0.1 - - [09/Dec/2021 15:48:03] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-09 15:48:03,490 127.0.0.1 - - [09/Dec/2021 15:48:03] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-09 15:48:10,449 127.0.0.1 - - [09/Dec/2021 15:48:10] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
INFO: 2021-12-09 15:48:31,189 Item with article title U.S. Senate Votes to Block President Biden's Vaccine Mandate in Symbolic Win for Covid-19 has been removed
INFO: 2021-12-09 15:48:31,194 127.0.0.1 - - [09/Dec/2021 15:48:31] "GET /index?notif=U.S.+Senate+Votes+to+Block+President+Biden%27s+Vaccine+Mandate+in+Symbolic+Win+for+Covid-19 HTTP/1.1" 200 -
INFO: 2021-12-09 15:48:31,242 127.0.0.1 - - [09/Dec/2021 15:48:31] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-09 15:48:33,785 Item with article title U.S. Hospitals Are Struggling Under a Delta-Driven Surge in Cases has been removed
INFO: 2021-12-09 15:48:33,790 127.0.0.1 - - [09/Dec/2021 15:48:33] "GET /index?notif=U.S.+Hospitals+Are+Struggling+Under+a+Delta-Driven+Surge+in+Cases HTTP/1.1" 200 -
INFO: 2021-12-09 15:48:33,848 127.0.0.1 - - [09/Dec/2021 15:48:33] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-09 15:49:08,354 Repeating news update for update test
INFO: 2021-12-09 15:49:08,633 Repeating covid update for update test
INFO: 2021-12-09 15:49:08,634 127.0.0.1 - - [09/Dec/2021 15:49:08] "GET /index?update=15%3A58&two=test&repeat=repeat&covid-data=covid-data&news=news HTTP/1.1" 200 -
INFO: 2021-12-09 15:49:08,683 127.0.0.1 - - [09/Dec/2021 15:49:08] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-09 15:49:25,153 Update with update name test has been removed
INFO: 2021-12-09 15:49:25,823 Cancelling covid update for update test
INFO: 2021-12-09 15:49:25,906 Cancelling covid update for update test
INFO: 2021-12-09 15:49:25,982 Cancelling covid update for update testDEBUG: 2021-12-09 16:21:19,762 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 16:21:21,194 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-09 16:21:21,210 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-09 16:21:21,498 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-09&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-09 16:21:22,411 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-09 16:21:24,141 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-09 16:21:24,149 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
